-0.948521099867968,43.9169250950885,
-0.941273799868975,54.2510002947269,Kirbymoorside
-0.940277999869109,51.7757987947699,Aylesbury/Thame Airport
-0.92805599987081,53.622199994735,Thorne
-0.909225099873434,53.0224393947446,RAF Syerston
-0.901805799874472,39.4890226953755,Aeródromo La Loma
-0.88347149987702,45.198186195019,Aéroclub du Médoc
-0.863421299879811,53.9779317947302,Full Sutton Flying Centre
-0.861264399880111,53.5615882947359,Sandtoft Airfield
-0.853849999881144,60.7471999947645,Unst Airport
-0.840543499882996,51.322808294781,Blackbushe Airport
-0.814099999886676,37.7744999955051,Aeropuerto de Murcia-San Javier
-0.792777999889644,46.4413985949579,Fontenay Le Comte Airport
-0.79208919988974,53.9236373947309,Wolds Gliding Club
-0.790746599889927,52.3044797947583,Sywell Airfield
-0.771925799892547,51.2785355947821,Farnborough Airport
-0.75157659989538,60.4254783947571,Outer Skerries Airport
-0.743936499896443,48.031206894889,Aérodrome de laval-Entrammes
-0.737971999897273,51.7906989947696,RAF Halton
-0.727777999898693,42.5691985951682,Santa Cilia De Jaca Airport
-0.703640899902053,44.8296841950384,
-0.697777999902868,46.9028014949368,Mauléon Airport
-0.685277999904609,53.3810996947386,Sturgate Airfield
-0.656576099908604,52.7341014947498,RAF Cottesmore
-0.615036699914386,39.2994546953894,Campo de vuelo Club Aeromodelismo Alzira
-0.61142229991489,52.6322581947517,RAF North Luffenham
-0.579268299919365,53.770383794733,Mount Airy Airfield
-0.577918799919553,52.7082807947502,Woolfox Lodge
-0.576096199919807,52.465213294755,
-0.568080699920922,53.7200260947336,BAe Brough
-0.561699999921811,52.9621999947456,RAF Barkston Heath
-0.558888999922202,51.3480987947803,Fairoaks Airport
-0.558285399922286,38.2844637954656,Aeropuerto de Alicante
-0.550982199923303,53.3096333947398,RAF Scampton
-0.530976599926087,51.1153354947863,Dunsfold Aerodrome
-0.525404599926863,53.169246794742,RAF Waddington
-0.516361499928122,45.5693369950002,Pons Avy Airport
-0.48612719993233,53.0296476947444,RAF Cranwell
-0.481665499932951,39.4894473953755,Aeropuerto de Valencia
-0.474698599933921,52.6123725947521,RAF Wittering
-0.456277799936485,49.1775695948459,Aéroport Caen-Carpiquet
-0.452846299936963,51.4695255947773,London Heathrow Airport
-0.441491999938544,52.2336743947598,Bedford Aerodrome
-0.421388999941342,45.4841994950045,Jonzac Neulles Airport
-0.412268999942612,47.5803985949074,Soucelles Airport
-0.39949449994439,46.3152233949638,Aérodrome de Niort
-0.386388999946214,52.5558013947532,Peterborough/Sibson Airport
-0.368334999948728,51.8747250947676,Luton
-0.363302399949428,52.2427569947595,Little Staughton Airfield
-0.351187099951114,53.5823185947356,Humberside
-0.349721999951318,53.3166999947397,Wickenby Aerodrome
-0.325838299954643,51.6558069947728,Elstree Airfield
-0.325832999954644,51.6557998947728,Elstree Airfield
-0.323892899954914,42.0811216951988,Aeropuerto Huesca-Pirineos
-0.312221999956538,47.5602988949083,Angers-Loire Airport
-0.303137599957803,52.0128910947645,RAF Henlow
-0.295202899958908,50.8358879947939,Shoreham Airport
-0.247225199965586,41.612929095229,Castejón de los Monegros Airport
-0.243610699966089,52.4687179947549,Peterborough Conington
-0.229189499968097,52.3745847947568,RAF Alconbury
-0.209315699970863,53.4469123947376,former RAF Binbrook
-0.189680299973596,51.1491703947854,London Gatwick Airport
-0.166070299976883,53.0924670947434,RAF Coningsby
-0.157953799978013,46.9616988949342,Thouars Airport
-0.155999999978284,51.8010999947694,Panshanger Aerodrome
-0.152347599978793,52.1663455947612,Little Gransden Airfield
-0.147434899979477,52.4321898947556,Nene Valley Gliding Club
-0.14001359998051,51.2138740947837,Redhill Aerodrome
-0.134721999981247,44.9824981950303,Libourne-Artigues-de-Lussac Airport
-0.110428999984628,52.1869012947608,Gransden Lodge Airfield (GRL)
-0.108167699984943,52.3566580947572,RAF Wyton
-0.0957740999866684,51.3048045947814,Kenley Aerodrome
-0.0526114999926765,44.5661551950525,
-0.0425483999940772,52.2161202947601,Bourne Airfield
-0.0327779999954373,43.7696990950968,Nogaro Airport
-0.0297219999958627,52.7392005947497,Fenland Airfield
-0.0291669999959399,42.9938888951424,Hautacam Airport
-0.00746089999896143,51.8484109947682,
0.000349999999951279,43.184659995131,Aéroport International de Tarbes-Lourdes-Pyrénées
0.00194399999972939,43.0769423951374,Artigues Airport
0.0193196999973106,45.2681961950154,Chalais Airport
0.0222219999969067,42.7625007951564,Coumely Airport
0.025085599996508,39.9948987953392,Aero Club Castellón
0.032097299995532,51.3285621947808,London Biggin Hill Airport
0.0576980999919684,52.082463694763,Fowlmere Aerodrome
0.067463599990609,53.5008986947368,
0.0684238999904753,40.2047484953244,Aeropuerto de Castellón - Costa Azahar
0.0786109999890573,43.2160987951291,Tarbes Laloubère Airport
0.101388999985886,47.0372008949309,Loudun Airport
0.131165099981742,52.0938184947628,Duxford
0.153057199978694,50.8800906947927,Deanland Lewes Airport
0.155558899978346,51.6569665947727,Stapleford Aerodrome
0.160288899977687,49.3623297948395,Aeroport de Deauville Saint Gatien
0.171943999976065,53.3106002947397,Strubby Airfield
0.176877899975378,52.2100616947603,Cambridge City Airport
0.190555999973474,46.2728003949659,Couhé Vérac Airport
0.200513999972088,44.4989013950562,Marmande-Virazeil Airport
0.201666999971928,47.9486007948923,Le Mans-Arnage Airport
0.213833099970234,45.7273567949923,
0.245555999965818,51.5285987947758,Damyns Hall Aerodrome
0.263178199963366,45.2366252950171,Ribérac St Aulaye Airport
0.299721999958278,42.8922233951486,Quatre Veziaux Airport
0.308729999957024,46.5879765949511,Poitiers - Biard Airport
0.329341099954155,53.171612594742,Skegness (Ingoldmells) Aerodrome
0.356227599950413,49.5437844948334,Aérodrome du Havre - Saint-Romain-de-Colbosc
0.370555999948418,52.2419013947596,Newmarket Heath Airfield
0.382783599946716,45.6467369949963,Aeromodelisme de Chazelles
0.387221999946099,43.9103011950888,Condom Valence Sur Baise Airport
0.43555599993937,42.7969016951543,Peyresourde Balestas Airport
0.449166999937475,51.8950004947672,Andrewsfield Airfield
0.462499999935619,42.7927779951546,Pene De Soulit Airport
0.482221999932875,42.0228003952026,Benabarre Airport
0.498888999930554,42.8883323951487,Ferrere Airport
0.50222199993009,42.8372230951519,Honteyde Airport
0.503599999929898,51.3512999947803,Rochester Airport
0.509443999929085,51.9719008947655,Wethersfield Airfield
0.513148599928569,44.8229984950387,Aéroport de Bergerac Roumanières
0.515277999928273,42.8630561951503,Cap De Barres Airport
0.533443899925744,48.5391538948692,Aérodrome de Mortagne-au-Perche
0.544999999924136,42.784721395155,Cap De Pouy Airport
0.552110599923146,52.6466220947514,RAF Marham
0.557993699922327,52.4109037947561,Lakenheath Air Base
0.561009399921906,49.1054499948484,Aerodrome de Bernay-Saint-Martin
0.59999999991648,42.7999991951542,Bagnères De Luchon Airport
0.600126199916462,51.3323685947807,Farthing Corner/Stoneacre Farm Airport
0.601024699916336,43.6881396951016,Aerodrome d'Auch-Lamothe
0.617790399914002,43.1062579951357,Saint Gaudens Montrejeau Airport
0.635358999911557,51.4464815947779,Stoke Airfield
0.641911199910646,51.1563480947853,Lashenden (Headcorn) Airfield
0.642499999910563,46.5835990949513,Chauvigny Airport
0.651780699909271,41.5499855952331,Aeròdrom d'Alfés
0.65911819990825,49.8386790948237,Aérodrome de Saint-Valery-Vittefleur
0.664443999907509,42.8383330951518,Bacaneres Airport
0.682499999904995,51.9143981947667,Earls Colne Airfield
0.698740399902735,51.5732849947747,Southend
0.700930599902429,47.2675473949208,Aérodrome de Tours-Sorigny
0.710990099901029,47.1503463949259,Aérodrome de Tours-Le Louroux
0.739063399897122,52.7866150947488,RAF West Raynham (disused)
0.774831399892142,52.3420625947575,RAF Honington
0.812608299886884,45.1963427950191,Aéroport Périgueux-Bassillac
0.848888999881834,42.851943995151,Uls Airport
0.919999999871939,45.9033011949836,Saint-Junien Airport
0.92805599987081,52.6293982947517,Shipdham Airfield
0.936111799869693,50.9547098947906,London Ashford Airport
0.958888999866525,44.7825011950409,Belvès St Pardoux Airport
0.977499999863933,52.0772017947631,Elmsett Airport
0.995277999861455,43.1555556951327,Balesta Nature Airport
1.00518689986008,44.4626387950581,Aérodrome de Fumel-Montayral
1.01923789985812,51.0816369947872,Lympne (disused)
1.05348759985335,52.4973210947544,Old Buckenham Airport
1.07423659985046,43.4543137951151,Sabonnères
1.0825776998493,49.8851482948222,CDT Fayolle
1.08749999984862,46.6207999949496,Le Blanc Airport
1.10212999984658,48.6476269948651,Dreux-Louvillier Air Base
1.11110999984534,52.1711005947611,Crowfield Airfield
1.13833299984154,42.8666686951501,La Plagne Bouirex Airport
1.15604159983907,51.3396384947805,Maypole Airfield
1.15721269983891,41.1480343952597,Aeroport de Reus
1.16716999983753,41.1473998952598,Reus Air Base
1.17692959983617,45.8624597949857,Aéroport International de Limoges-Bellegarde
1.18251299983539,49.3881149948387,Aéroport de Rouen Vallée de Seine
1.2169999998306,45.0999984950242,Condat-Sur-Vezere Airport
1.21985999983019,49.0287017948512,Évreux-Fauville (BA 105) Air Base
1.24471999982674,44.7933005950403,Aéroport de Sarlat Domme
1.26639189982371,43.4502065951153,Aérodrome Clément Ader
1.27499999982252,42.9000014951481,Aleu Airport
1.2809449998217,51.1792539947847,
1.34897419981222,51.3432311947804,Kent International Airport
1.35107859981193,52.7570248947493,Former RAF Coltishall
1.3627799998103,48.7066993948629,Dreux Vernouillet Airport
1.36648539980978,47.4582019949126,LF 4128
1.36775519980961,43.6349882951046,Aéroport Toulouse-Blagnac
1.37234689980897,38.873455295421,Aeroport des Codolar
1.37633839980841,44.0282243950822,
1.40916999980384,42.3386001951826,Aeròdrom dels Pirineus-Alt Urgell Airport
1.41746109980269,52.5112942947541,Seething Airfield
1.42106179980218,52.0895193947629,
1.44229779979923,43.3685322951201,Aérodrome
1.47209929979508,45.1508172950215,Brive-Laroche
1.48007349979397,43.5708108951083,Montaudran Airport
1.5006879997911,43.5865967951074,Aérodrome de Lasbordes
1.51304199978938,42.4993791951726,
1.56102119978271,41.7431560952206,Aeròdrom de Calaf - Sallavinera
1.5919399997784,50.4230994948057,Berck sur Mer Airport
1.59993529977729,46.5960850949508,Aérodrome de la Bourdine
1.6177619997748,50.5183479948029,Le Touquet
1.61832999977473,52.4352988947556,Beccles Airport
1.62110999977434,46.8418998949395,Châteauroux Villers Airport
1.63767019977203,49.3052447948415,Étrépagny Airport
1.63999999977171,48.5158004948701,Bailleau Armenonville Airport
1.65305999976989,41.5856017952308,Igualada/Odena Airport
1.7277423997595,46.8615777949387,Châteauroux-Déols
1.78884039975099,44.6716287950468,Aérodrome Figeac - Livernon
1.8260925997458,50.1407353948142,Aéroport Abbevile
1.86482499974041,42.3855857951797,La Cerdanya Airport
1.87555999973892,43.8838996950904,Gaillac Lisle Sur Tarn Airport
1.91429619973353,46.102024194974,
1.9583299997274,46.1791991949703,Guéret St Laurent Airport
1.97397739972522,43.4818615951135,Aérodrome de Revel-Montgey
1.98033599972433,48.842255294858,Chavenay-Villepreux
1.9891699997231,47.6567000949043,Lamotte Beuvron Airport
2.00416709972102,42.5305556951707,Plateau De La Calme Airport
2.01082989972009,42.4472007951759,Sainte Léocadie Airport
2.01111099972005,42.6083335951659,Coste Del Palm Airport
2.02500009971812,42.5805549951676,Mont Llaret Roc Daude Airport
2.03484099971675,45.7043135949934,Aérodrome René Dambon
2.03857489971623,49.0963721948488,Aeroport de Pontoise - Cormeilles en Vexin
2.03888889971618,42.5750007951679,Mont Llaret Airport
2.03888889971618,42.654167195163,Clos De Legua Airport
2.04138989971584,46.8885993949375,Issoudun Le Fay Airport
2.04722189971503,42.4777793951739,Hippopotame Airport
2.05610989971379,42.9113997951473,Puivert Airport
2.06498359971255,47.193742394924,Vierzon Mereau
2.06863219971204,48.8119086948591,Aérodrome de Saint-Cyr-l'École
2.06866999971204,45.4206105950077,Aérodrome d'Egletons
2.07664489971093,48.3793154948753,Aéroport d'Étampes-Mondésir
2.08244599971012,41.2996366952496,Aeropuerto de Barcelona-El Prat
2.10438569970706,41.520708995235,Aeroport de Sabadell
2.1128059997059,49.4575590948363,Aeroport de Beauvais-Tille
2.11732859970526,43.9168211950885,
2.119275899705,42.5432102951699,Mont-Louis La-Quillane
2.16666699969839,42.6624984951625,Col de la Marrane Airport
2.1925000996948,48.157199894884,Pithiviers Airport
2.20884989969252,43.2797011951254,Moussoulens Air Base
2.23583009968877,50.7294005947969,Saint Omer Wizernes Airport
2.28937229968132,43.5563599951091,Aéroport de Castres - Mazamet
2.30771189967876,43.2146338951292,Aéroport de Carcassone-Salvaza
2.31041809967839,48.812653694859,
2.31600139967761,49.1649811948463,Aérodrome de Persan-Beaumont
2.31986969967707,48.7209673948624,
2.33222009967535,48.5960998948671,Centre d'essais en vol de Brétigny-sur-Orge
2.34945009967295,49.0454801948506,Aérodrome d'Enghien Moisselles
2.3627964996711,48.7233038948623,Aéroport de Paris - Orly
2.36871289967027,47.0623427949298,Aéroport de Bourges
2.37693999966913,46.8711013949383,Châteauneuf Sur Cher Airport
2.37951219966877,48.7232823948624,Paris Orly
2.39304999966688,47.4742011949119,Aubigny-sur-Nère Airport
2.43789079966064,48.9570244948538,Le Bourget
2.51913999964933,49.2535018948433,Creil Air Base
2.55229999964472,49.0144999948517,Aéroport Roissy-Charles-de-Gaulle
2.55324839964459,51.0412149947883,Dunkerque les Moeres
2.56916999964237,49.6730994948291,Montdidier Airport
2.57224909964194,46.352965094962,
2.60572579963728,48.895165094856,Aérodrome de Chelles-le-Pin
2.62559099963451,48.8206401948587,Aérodrome de Lognes-Émerainville
2.6544424996305,51.0929565947869,Koksijde Airbase
2.6637889996292,48.6053252948667,Base aérienne de Melun-Villaroche
2.68473579962628,47.9608029948918,Montargis Vimory Airport
2.73305529961956,39.5497750953711,Aeroport Internacional de Son Sant Joan
2.75980159961583,41.9014063952103,Aeroport de Girona
2.78193999961275,47.614398994906,Briare Chatillon
2.79943989961031,48.3418998948768,Moret Episy Airport
2.80305559960981,50.3238718948086,Arras Roclincourt Airport
2.8052579996095,49.434777894837,Compiègne Margny Airport
2.81971999960749,50.4664000948044,Lens Benifontaine Airport
2.83434729960545,48.922182594855,Aérodrome de Meaux-Esbly
2.86952309960056,43.2714788951258,
2.87113139960033,42.7414526951577,Aéroport de Perpignan - Rivesaltes
2.8720985996002,51.1999628947842,Ostend-Bruges International Airport
2.94589999958993,46.7136001949454,Lurcy-Lévis Airport
2.95694399958839,44.8916663950351,La Taillade Airport
2.99332999958333,50.3382987948082,Vitry en Artois Airport
3.05165199957521,43.1939611951304,Narbonne
3.07556009957188,50.6871985947981,Lille/Marcq-en-Baroeul Airport
3.09423009956928,50.5652316948015,Lille Lesquin International Airport
3.10972189956713,42.2599982951875,Empuriabrava Airport
3.12732839956468,39.5780835953691,Petra
3.13981539956294,51.2563185947827,Zuienkerke Airfield
3.1479046995618,50.8516236947935,Moorsele
3.16311769955969,45.7868615949893,Aéroport de Clermont-Ferrand Auvergne
3.27666999954388,48.7557982948611,La Ferté Gaucher Airport
3.27862519954361,49.3434253948402,Soissons - Courmelles Airport
3.31699989953827,49.4000014948382,Soissons-Cuffies Airport
3.35523569953295,43.3223342951228,Aéroport de Béziers-Vias
3.3591699995324,45.3250007950125,Brioude Beaumont Airport
3.39210419952781,47.9931135948905,Aérodrome de Joigny
3.39981609952674,46.1650334949709,Aérodrome de Vichy - Charmeil
3.41360999952482,43.5057982951121,Pézenas Nizas Airport
3.45626459951889,50.3298932948084,
3.45979279951839,44.2859804950678,Florac Ste Enimie Aerodrome
3.47292609951657,51.1438862947856,Ursel
3.48369599951506,50.7404815947965,Amougies
3.49976399951283,47.8444928948965,Auxerre-Branches
3.5086099995116,47.4383010949135,Clamecy
3.5516793995056,49.6356090948303,Laon-Couvron Air Base
3.63166999949447,49.5957984948317,Laon - Chambry Airport
3.71052499948349,51.7084909947715,Gliding Plane Area New Hamstede
3.71423719948297,48.080715194887,Chailley Airport
3.77833009947405,47.9822005948909,Saint-Florentin Cheu Airport
3.78249999947347,43.8008002950951,Saint-Martin-de-Londres Airport
3.80443999947042,50.6641997947987,Ath/Isieres Airport
3.81991439946827,50.4586003948046,Aérodrome de Saint-Ghislain
3.86249439946233,51.3082890947813,Heliport
3.86356599946219,50.7546178947961,Geraardsbergen Overboelare
3.89100789945837,51.2554306947827,Axel
3.8994400994572,47.5031012949107,Avallon Airport
3.96370529944825,43.5788993951079,Aéroport de Montpellier - Méditerranée
4.00247809944285,46.0522576949764,Roanne Saint-Léger
4.01221989944149,44.2443999950701,La Grand'combe Airport
4.04171589943739,49.3120462948413,Base aérienne 112 Reims-Champagne
4.06795309943374,43.5601914951089,
4.1350001994244,46.4678000949567,Paray Le Monial Airport
4.15348929942183,49.2083857948449,Aéroport de Reims - Prunay
4.2011098994152,45.7036017949935,Feurs Chambéon Airport
4.22019999941255,39.8628999953486,Aeroport de Menorca
4.25464939940775,39.8652349953484,San Luis Aerodrome
4.26582999940619,47.239398994922,Saulieu Liernais Airport
4.28193999940395,50.0582999948168,Saint-Remy Airport
4.30361499940093,45.6056765949983,Saint-Galmier Airport
4.33055589939718,50.1177787948149,Virelles Airport
4.33192389939699,44.4448063950591,Aéroport de Ruoms
4.33677739939631,51.4361723947781,Woensdrecht
4.35222199939417,50.1763877948131,Aérodrome de Froidchapelle
4.3541697993939,48.9061011948556,Châlons Ecury Sur Coole Airport
4.36471989939242,49.4818992948355,Rethel Airport
4.36693999939212,49.1114005948483,Mourmelon Airport
4.37218999939138,44.5442008950537,Aubenas-Ardèche Méridional Airport
4.38056259939022,50.5437007948022,ULM Confluence
4.39527989938817,44.084701495079,Uzès Airport
4.40959619938618,48.0679259948876,Aérodrome
4.41360999938562,48.0668982948876,Bar Sur Seine Airport
4.43507629938263,50.5690893948015,ULM Baisy-Thy
4.47990059937639,48.4289512948734,Brienne-le-Château Airport
4.49097639937485,50.8991208947922,Brussels Airport
4.49248559937464,48.4226077948736,
4.50252719937325,51.3445803947804,Brasschaat
4.54722209936702,46.0780562949752,Claveisolles Airport
4.54828809936687,51.5542741947752,Seppe
4.55478589936597,51.5554839947752,Seppe Airport
4.56110999936509,47.2214011949228,Pouilly Maconge Airport
4.57909089936258,45.3891146950092,La Jasserie Airport
4.58056019936238,47.8464011948965,Châtillon Sur Seine Airport
4.62727079935588,52.5364989947536,Zweefvliegveld Castricum
4.63319429935506,45.9200202949828,Villefranche - Tarare Airport
4.63707829935451,50.1041582948153,Matagne la Petite - Ulmodrome
4.6457892993533,49.7842884948255,Aéroport de Charleville-Mézières - Belval
4.65332979935225,44.2694015950688,Pont St Esprit Airport
4.68444009934792,48.703300494863,Vitry Le François Vauclerc Airport
4.69778009934606,45.711700394993,Lyon Brindas Airport
4.70733969934473,52.3438235947575,18R/36L - Polderbaan
4.7147197993437,46.142799394972,Belleville Villié Morgon Airport
4.74056009934011,44.5835990950516,Montélimar - Ancône Airport
4.75755149933774,51.2672619947824,Oostmalle
4.76914609933613,50.4886994948038,Aérodrome de Namur/Suarlée
4.78245999933428,52.9191799947464,De Kooy
4.79248369933288,52.3203260947579,
4.79577019933242,46.2951011949648,Mâcon-Charnay Airport
4.82021579932902,46.8261012949403,Aérodrôme de Chalon-Champforgeuil
4.82082989932893,48.1150016948857,Juvancourt Airport
4.82582999932824,45.256099695016,Saint-Rambert-d'Albon Airport
4.8936099993188,43.7689017950969,Le Mazet De Romanin Airport
4.90324859931746,48.6368753948655,BA 113
4.90806009931679,44.336898795065,Valréas Visan Airport
4.95916359930968,51.3931316947792,Weelde
4.96634109930868,44.9160403950338,Aérodrome Valence Chabeuil
4.96917009930829,47.1431006949262,Nuits St Georges Airport
4.97666979930724,46.5628013949523,Tournus Cuisery Airport
5.01190819930234,43.6580975951033,Aérodrome d'Eyguières
5.01905079930134,52.8151067947483,
5.02287139930081,61.5855204947866,Florø lufthamn
5.0394878992985,50.2875442948097,Sovet
5.04284699929803,49.6609804948295,Sedan Douzy Airfield
5.04992049929705,48.0829981948869,Chaumont-Semoutiers Air Base
5.06617789929479,51.0037504947893,Diest Schaffen Airfield
5.0689135992944,50.7068678947975,Avernas-le-Bauduin Airport
5.08942709929154,44.0232175950825,Aérodrome de Carpentras
5.09600739929063,45.0625011950261,Aerodrome Romans St Paul
5.1091699992888,50.5388984948023,Couthuin Airport
5.15111019928296,44.6944999950456,Aérodrome d'Aubenasson
5.15139009928292,48.0769004948872,Chaumont Airport
5.17967079927898,43.5359046951103,Aérodrome de Berre - La Fare
5.18586669927812,48.8684664948569,Bar Le Duc Airport
5.21107249927461,47.5461297949089,Til Châtel Airport
5.21682929927381,43.4370544951161,Aéroport de Marseille Provence
5.21927509927347,51.1801722947847,Balen Keiheuvel
5.22710519927238,60.2903874947541,"Bergen lufthavn, Flesland"
5.23333309927151,44.8250007950386,Aérodrome de l'Escoulin
5.27300599926599,52.129051094762,Soesterberg
5.28808469926389,46.2038938949691,Bourg-Ceyzériat
5.29500009926293,47.9655990948916,Langres Rolampont Airport
5.31049039926077,45.025621495028,Aérodrome de Saint-Jean-en-Royans
5.33997049925667,59.7935863947443,"Stord Airport, Sørstokken"
5.39185249924945,51.4587534947776,Eindhoven Airport
5.40285019924792,44.4957999950563,Aérodrome de la Motte Chalançon
5.40353819924782,50.0367402948174,Aérodrome de Saint-Hubert
5.42026149924549,60.191953294752,Os Vaksinen Ulven Airport
5.44329999924229,50.6380518947994,Liège Airport
5.46749299923892,51.166354994785,Kleine Brogel
5.4675700992389,49.1220922948479,Verdun-Le Rozelier
5.47110989923842,46.6761016949471,Lons Le Saulnier Courlaoux Airport
5.47861099923737,51.2119445947838,Neerpelt
5.52452319923098,52.4557206947552,Lelystad Airport
5.54858719922763,51.6834429947721,Nistelrode Airport
5.57487219922397,49.4840099948354,Longuyon Villette Airport
5.57487219922397,49.4840100948354,Longuyon Villette Airport
5.5904250992218,50.9486681947908,Zutendaal
5.60189999922021,51.2563999947827,Kempen Airport
5.61667009921815,50.7783011947955,Wonck Airport
5.6227797992173,47.4332999949137,Gray St Adrien Airport
5.63586599921548,58.8787071947299,"Stavanger lufthavn, Sola"
5.64416689921433,44.4227790950603,Aérodrome de Grand Terrus
