17.6271663,59.1964289,town,Södertälje
12.1299582,59.3889369,town,Årjäng
12.2223023,59.030247,town,Bengtsfors
14.0414908,57.1872558,town,Värnamo
12.0760233,57.4885646,town,Kungsbacka
12.0882896,57.5773431,town,Lindome
12.0153085,57.6564918,town,Mölndal
12.2502949,57.1057412,town,Varberg
12.491467,56.9044488,town,Falkenberg
13.2395318,56.9988154,town,Hyltebruk
17.7881734,59.7282722,town,Knivsta
14.1631194,58.4248905,town,Tibro
12.268929,57.7699471,town,Lerum
12.1135762,57.6583613,town,Mölnlycke
11.1703651,58.9392136,town,Strömstad
17.8285472,59.4204736,town,Järfälla
17.9500556,59.4293164,town,Sollentuna
18.0358505,59.4043647,town,Danderyd
15.9210594,60.067823,town,Norberg
17.1041711,58.6697003,town,Oxelösund
15.1226783,60.8837542,town,Rättvik
14.9968205,60.7329032,town,Leksand
16.6542915,56.8809306,town,Borgholm
16.3938128,56.5226308,town,Mörbylånga
16.2327879,59.707341,town,Surahammar
20.2257215,67.8551919,town,Kiruna
17.8343123,59.2005555,town,Tumba
20.6604843,67.1352429999999,town,Gällivare
22.8413122,66.3267423,town,Överkalix
18.0926628,59.5319746,town,Vallentuna
18.2943981,59.4823516,town,Åkersberga
13.5392235,57.3019768,town,Gislaved
15.8396643,59.394187,town,Arboga
13.2113993,55.6427393,town,Staffanstorp
18.0083575,59.3631811,town,Solna
17.9583631,59.3697347,town,Sundbyberg
12.9609035,55.4141121,town,Höllviken
13.0777501,55.6378013,town,Arlöv
13.025226,55.4732275,town,Vellinge
13.7031168,55.6350867,town,Sjöbo
13.0217906,55.7216165,town,Bjärred
17.9162846,59.5171714,town,Upplands Väsby
17.813072,59.2904595,town,Ekerö
15.4190887,62.7525032,town,Bräcke
19.7517779,63.9056987,town,Vännäs
19.7177522,64.2024817,town,Vindeln
20.9969227,65.6751413,town,Älvsbyn
23.7814738,67.3303347999999,town,Kolari
17.0268194,59.3763155,town,Strängnäs
13.4705198,59.324186,town,Skoghall
17.3116668,59.0467408,town,Gnesta
18.3863976,59.3249514,town,Gustavsberg
16.7173614,60.889389,town,Ockelbo
17.3291624,62.48999,town,Timrå
16.3558429,63.1085771,town,Hammarstrand
11.6511303,57.7114722,town,Öckerö
14.5335582,56.271335,town,Olofström
14.4494415,63.3258867,town,Krokom
13.4636687,63.348376,town,Järpen
16.2855241,60.5454521,town,Hofors
17.0583699,61.9837757,town,Bergsjö
16.0950394,59.4248622,town,Kungsör
14.0359282,61.2307483,town,Älvdalen
18.6777559,64.5958617,town,Lycksele
19.4800731,64.9132139,town,Norsjö
18.7478845,65.1876584,town,Malå
17.5402708,65.5357264,town,Sorsele
17.3558144,64.1604218,town,Åsele
19.2189925,63.9320592,town,Bjurholm
20.8542742,64.1932853,town,Robertsfors
19.5018896,63.5700868,town,Nordmaling
13.2384358,55.5152421,town,Svedala
15.9970475,59.5137434,town,Köping
17.9470987,58.9056457,town,Nynäshamn
18.3313318,59.4040606,town,Vaxholm
14.5546492999999,56.8997562,town,Alvesta
17.5168395,60.3429614,town,Tierp
18.3592493,60.2441823,town,Östhammar
17.4525042,60.5713307,town,Älvkarleby
16.0018979,58.2009877,town,Åtvidaberg
14.3730001,60.1410428,town,Fredriksberg
13.5919834,56.4596131,town,Markaryd
15.3525029,57.1691268,town,Åseda
15.2687593,56.7524948,town,Lessebo
14.9771884,56.5279063,town,Tingsryd
14.6667098,57.4021387,town,Sävsjö
14.1484787,57.4980578,town,Vaggeryd
14.091985,57.4289474,town,Skillingaryd
13.7350863,57.3569728,town,Gnosjö
14.9776937,58.0379566,town,Tranås
14.8100784,57.838069,town,Aneby
17.5478116,58.8967056,town,Trosa
17.5271718,59.5670209,town,Bålsta
15.8428142,57.4898352,town,Hultsfred
13.9541222000001,55.5437984,town,Tomelilla
14.6554063,58.2315432,town,Ödeshög
13.2997949,55.843065,town,Eslöv
13.5453835,55.9332914,town,Höör
13.7653328,56.157986,town,Hässleholm
12.9354706,56.1323048,town,Åstorp
13.1332245,56.1340267,town,Klippan
13.3952814,56.1376968,town,Perstorp
13.2788554,56.2841376,town,Örkelljunga
13.6629716,55.8523386,town,Hörby
13.1073471,55.7912944,town,Kävlinge
13.5014648,55.4839279,town,Skurup
12.9152146,56.0831026,town,Bjuv
14.0777187,56.2549337,town,Broby
15.7496514,60.3469077,town,Säter
15.9870293,60.2785997,town,Hedemora
17.6426027,59.514658,town,Bro
15.5406619,56.6308333,town,Emmaboda
13.1122127,57.4956973,town,Svenljunga
13.3524186,57.4845477,town,Tranemo
15.6317006,57.987863,town,Kisa
16.4426116,57.0424481,town,Mönsterås
16.0269286,57.165036,town,Högsby
16.0025552,56.4121935,town,Torsås
13.0446382,56.5126522,town,Laholm
12.0215823,57.4134339,town,Onsala
14.8915872,58.4488279,town,Vadstena
12.1051899,57.7386886,town,Partille
14.1627548,57.7814713,city,Jönköping
14.2729166,57.791332,town,Huskvarna
18.1029636,59.1260681,town,Västerhaninge
15.4151046,60.1414965,town,Smedjebacken
16.2351371,59.6154349,town,Hallstahammar
16.857584,59.9416226,town,Heby
15.7758645,58.70773,town,Finspång
15.0571207,58.1981005,town,Boxholm
15.2770507,57.8247561,town,Österbymo
12.5713675,57.6688476,town,Bollebygd
11.7653423,57.7243742,town,Torslanda
12.0646582,57.9151847,town,Nödinge-Nol
16.0953598,61.8293755,town,Ljusdal
13.0822241,63.4010888,town,Åre
15.5872007,57.3177108,town,Virserum
20.3873335,64.8670486,town,Boliden
17.7646761,59.2018838,town,Salem
13.1069825,55.9136519,town,Svalöv
14.4673146,58.0250583,town,Gränna
18.1677049,59.3099477,town,Nacka
17.3098896,62.3921014,town,Sundsvall
13.3166880999999,56.5202391,town,Knäred
17.8407008,62.6704079,town,Älandsbro
18.1877824,63.0131175,town,Ullånger
18.3352709,63.0598953,town,Docksta
17.8545982,59.2034494,town,Botkyrka
13.4115588,57.162696,town,Smålandsstenar
18.1420734,59.1766293,town,Handen
17.2230907,59.2595826,town,Mariefred
18.0502432,59.8750238,town,Almunge
18.3073536,59.2390408,town,Tyresö
18.5943119,65.351162,town,Adak
18.9651267999999,65.0881649,town,Rentjaern
17.9761363,59.2362807,town,Huddinge
12.3619547,57.8082721,town,Floda
15.041261,58.5420395,town,Motala
16.4681359,63.5389661,town,Ramsele
14.1680676,59.7134715,town,Filipstad
13.08014,61.4119,town,Sörsjön
14.9654248,58.1380068,town,Sommen
15.6325443,60.6070821,town,Falun
20.959339,64.7520185,town,Skellefteå
19.6410733,65.2618936,town,Glommersträsk
18.9517904,69.6669865,city,Tromsø
10.7391111,59.9132694,city,Oslo
17.426652,68.4396792000001,town,Narvik
5.32696030000001,60.394973,city,Bergen
16.5203844,68.7999034,town,Harstad
5.26364640000001,59.4154805,town,Haugesund
7.4524459,58.0267675,town,Mandal
30.049768,69.7263373999999,town,Kirkenes
11.3881531,59.1242799,town,Halden
10.9230674,63.4698298,town,Stjørdal
11.5602384,60.8829633,town,Elverum
11.0746049,60.7955967,town,Hamar
5.7324722,58.9680427,city,Stavanger
11.1703651,58.9392136,town,Strömstad
8.7666667,58.4602778,town,Arendal
11.1666667,59.5833333,town,Askim
14.3876634,67.2753732,town,Bodø
9.66396849999995,63.6886586,town,Brekstad
5.66666670000001,58.7333333,town,Bryne
12.2044324,65.4652392,town,Brønnøysund
10.2116659,59.7425018,city,Drammen
10.6311111,59.6633333,town,Drøbak
6.002172,58.4518744,town,Egersund
6.80491010000001,58.0951102,town,Farsund
15.398648,67.2609772999998,town,Fauske
17.9833296,69.2333343999999,town,Finnsnes
5.1333333,61.5666667,town,Flora
6.65988680000001,58.2964798,town,Flekkefjord
10.9499836,59.2166689,city,Fredrikstad
10.6937617,60.7987,town,Gjøvik
5.8572636,61.4521316,town,Førde
23.6791211,70.6636329,town,Hammerfest
10.3027778,59.4883333,town,Holmestrand
9.9100957,59.770079,town,Hokksund
10.4837528,59.4168159,town,Horten
25.9743779,70.9827153999999,town,Honningsvåg
9.65150969999999,59.6693196,town,Kongsberg
12.0050299000001,60.1866725,town,Kongsvinger
6.04999990000001,59.0166667,town,Jørpeland
7.99564969999999,58.1467271,city,Kristiansand
7.73328990000001,63.1150646,town,Kristiansund
5.3072874,59.2829778,town,Kopervik
9.41666670000004,58.8666667,town,Kragerø
13.61002,68.1453921,town,Leknes
11.2998629,63.7462033,town,Levanger
9.74895100000004,59.0007758,town,Langesund
10.0272345,59.0531386,town,Larvik
7.0679321,58.1378499,town,Lyngdal
10.4663272,61.1144335,town,Lillehammer
8.37833259999999,58.2522228,town,Lillesand
13.1943186,65.8376537,town,Mosjøen
7.15895679999999,62.7378836,town,Molde
14.1666667,66.3166667,town,Mo i Rana
11.5099523,64.469427,town,Namsos
5.11333330000001,61.9383333,town,Måløy
11.3232179,59.5556642,town,Mysen
10.6619753,59.4347974,town,Moss
6.55,60.0666667,town,Odda
11.25,64.8166667,town,Nærøy
9.26425520000003,59.5628769,town,Notodden
10.2550853,60.1666996,town,Hønefoss
9.66666669999996,59.15,town,Porsgrunn
9.53943790000004,61.7712098,town,Otta
10.5247127,59.8916697,town,Sandvika
11.1166667,59.2833333,town,Sarpsborg
6.35437160000001,59.6502547,town,Sauda
9.23279990000003,58.7166566,town,Risør
8.5882319,59.8817882,town,Rjukan
10.2255602,59.1300112,town,Sandefjord
12.6364387,66.0222279,town,Sandnessjøen
